id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones,source_dataset,source_row_id,source_type,specificity_level,synthetic_or_original
F10-L11-0079,G-11-60-39,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,"Comprobacion de valvula de retencion unidireccional de salida de secador: al despresurizar la linea entre compresor y secador, el aire almacenado en el tanque humedo retrocede a traves del cartucho a razon de 45 L/min por asiento de clapeta elastica roto, vaciando el sistema hacia atras.",TECNICO,RETROCESO_AIRE_VALVULA,"retroceso_tanque_45l_min, clapeta_unidireccional_rota",falla_mangueras_chasis,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 valvula retencion rota retroceso 45 L/min,dataset_fase10_lote_11.csv,F10-L11-0079,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0080,G-11-60-40,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Inspeccion tecnica de secador doble torre para servicio pesado: valvula inversora lanzadera de doble camara presenta vastago partido por fatiga de torsion; la unidad conmuta ambas torres a descarga simultaneamente sin retener aire util para los depositos de freno.,TECNICO,SECADOR_DOBLE_TORRE,"vastago_lanzadera_partido, ambas_torres_a_descarga_simultanea",falla_maxi_brake,,NO,SI,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),SINTETICO_IA,L3 secador doble torre lanzadera partida,dataset_fase10_lote_11.csv,F10-L11-0080,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0081,G-11-61-01,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,Una rueda del camion se quedo totalmente amarrada y no avanza.,COLOQUIAL,INTENTO_MARCHA,rueda_amarrada_inmovil,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 rueda amarrada camion,dataset_fase10_lote_11.csv,F10-L11-0081,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0082,G-11-61-02,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,Empujo la perilla amarilla del freno de mano pero el camion no suelta las ruedas traseras.,COLOQUIAL,PERILLA_AMARILLA,perilla_amarilla_no_libera,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 perilla amarilla no libera ruedas,dataset_fase10_lote_11.csv,F10-L11-0082,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0083,G-11-61-03,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,Huele a balata quemada y bota humo blanco en el eje motriz del camion.,COLOQUIAL,EN_MARCHA,humo_blanco_balata_quemada,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 balata quemada eje motriz,dataset_fase10_lote_11.csv,F10-L11-0083,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0084,G-11-61-04,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,El camion avanza frenado y arrastra los neumaticos de un lado.,COLOQUIAL,EN_MARCHA,arrastra_neumaticos_frenado,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 arrastra neumaticos frenado,dataset_fase10_lote_11.csv,F10-L11-0084,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0085,G-11-61-05,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,Se escucha un soplido continuo de aire por una camara redonda de la rueda trasera.,COLOQUIAL,REVISIÓN_RUEDA,soplido_camara_trasera,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 soplido continuo en camara trasera,dataset_fase10_lote_11.csv,F10-L11-0085,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0086,G-11-61-06,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,El pulmon de freno de estacionamiento se quedo trabado.,COLOQUIAL,FRENO_ESTACIONAMIENTO,pulmon_estacionamiento_trabado,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 pulmon de estacionamiento trabado,dataset_fase10_lote_11.csv,F10-L11-0086,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0087,G-11-61-07,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,Tuvieron que destrabar el freno con un perno largo atras para poder remolcar el camion.,COLOQUIAL,DESTRABE_MECANICO,destrabe_con_perno_remolque,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 destrabe manual con perno de desarme,dataset_fase10_lote_11.csv,F10-L11-0087,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0088,G-11-61-08,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,El tanque tiene 120 libras de aire pero los frenos de atras siguen bloqueados.,COLOQUIAL,PRESION_OK,120_libras_frenos_bloqueados,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 120 psi pero frenos bloqueados,dataset_fase10_lote_11.csv,F10-L11-0088,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0089,G-11-61-09,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,Se rompio el resorte grandote que lleva la camara de freno de atras.,COLOQUIAL,INSPECCION_CAMARA,resorte_camara_roto,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 resorte de camara roto,dataset_fase10_lote_11.csv,F10-L11-0089,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0090,G-11-61-10,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L1,El camion frena bien con el pedal pero el freno de emergencia no desactiva.,COLOQUIAL,DESACTIVACION_EMERGENCIA,freno_emergencia_no_desactiva,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 freno de emergencia no desactiva,dataset_fase10_lote_11.csv,F10-L11-0090,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0091,G-11-61-11,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,"Con el sistema neumatico cargado a 120 psi, al presionar la perilla amarilla de liberacion en el tablero el vastago de la camara Maxi-Brake del eje motriz izquierdo no retrae; el resorte mecanico acumulador permanece expandido bloqueando el tambor.",TECNICO,LIBERACION_PARKING,"vastago_maxi_no_retrae, resorte_expandido_bloquea, 120psi_ok",falla_presion_tanques,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 vastago maxi no retrae con 120 psi vs presion,dataset_fase10_lote_11.csv,F10-L11-0091,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0092,G-11-61-12,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,Al liberar el freno de parqueo se escucha un torrente de aire saliendo por el agujero de drenaje de la camara combinada tipo 30/30; el diafragma de la seccion de emergencia esta rajado impidiendo vencer la fuerza del resorte.,TECNICO,INSPECCION_CAMARA_30_30,"torrente_aire_camara_30_30, diafragma_emergencia_rajado",fuga_en_valvula_pedal,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 diafragma camara 30/30 rajado vs pedal,dataset_fase10_lote_11.csv,F10-L11-0092,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0093,G-11-61-13,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,El camion rueda pesado y la masa trasera derecha alcanza 180°C tras 10 km de recorrido; el mecanismo no es un caliper hidraulico atascado sino una camara de resorte Maxi-Brake trabada mecanicamente por oxido.,TECNICO,TEMPERATURA_MASA_180C,"masa_180c_caliente, camara_resorte_trabada_oxido",caliper_hidraulico_agarrotado,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L2 maxi-brake oxidado vs caliper hidraulico,dataset_fase10_lote_11.csv,F10-L11-0093,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0094,G-11-61-14,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,Para mover el camion inmovilizado el chofer tuvo que colocar el perno de liberacion mecanica (release bolt) en la culata de la camara Maxi-Brake y apretarlo con llave para retraer manualmente el resorte.,COLOQUIAL,DESTRABE_MANUAL_PERNO,"perno_liberacion_mecanica_apretado, resorte_retraido_manual",falla_motor_camion,,NO,NO,,SINTETICO_IA,L2 perno de destrabe de emergencia en Maxi-Brake,dataset_fase10_lote_11.csv,F10-L11-0094,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0095,G-11-61-15,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,El resorte de potencia helicoidal dentro de la camara de freno de estacionamiento se quebro en tres partes; los fragmentos de acero se cruzaron bloqueando la carrera de retorno del plato compresor.,TECNICO,DESARME_TALLER_PESADO,"resorte_potencia_quebrado_fragmentos, traba_retorno_plato",falla_valvula_secador,,NO,SI,Válvula de freno de aire o secador APS obstruido (Camiones),SINTETICO_IA,L2 resorte de potencia helicoidal quebrado,dataset_fase10_lote_11.csv,F10-L11-0095,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0096,G-11-61-16,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,"Con 8 bar de presion en el puerto de parqueo de la camara doble, la leva en S (S-cam) de la rueda trasera derecha permanece girada a 45 grados forzando las zapatas contra el tambor por vastago doblado.",TECNICO,INSPECCION_S_CAM,"8bar_presentes_puerto_parking, leva_s_cam_girada_45, vastago_doblado",falla_baja_presion,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 8 bar presentes leva S-cam no regresa vastago doblado,dataset_fase10_lote_11.csv,F10-L11-0096,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0097,G-11-61-17,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,Al tirar de la palanca de emergencia la valvula de control envia la orden pero la camara Maxi-Brake no aplica fuerza de frenado debido a rotura del plato de empuje interior.,TECNICO,APLICACION_EMERGENCIA,"sin_fuerza_frenado_emergencia, plato_empuje_interior_roto",falla_presostato,,NO,NO,,SINTETICO_IA,L2 plato de empuje interior roto,dataset_fase10_lote_11.csv,F10-L11-0097,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0098,G-11-61-18,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,"La valvula inversora o relé de enganche rapido (quick release) del eje trasero no evacua el aire de servicio de la camara Maxi-Brake al soltar el freno, dejando la rueda frenada por contrapresion de aire entrampado.",TECNICO,VALVULA_ESCAPE_RAPIDO,"quick_release_no_evacua, contrapresion_aire_entrampado",falla_secador_aps,,NO,SI,Válvula de freno de aire o secador APS obstruido (Camiones),SINTETICO_IA,L2 quick release no evacua vs secador APS,dataset_fase10_lote_11.csv,F10-L11-0098,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0099,G-11-61-19,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,En camion articulado el eje del semirremolque arrastra neumaticos dejando huella negra en el pavimento; la linea de emergencia tiene aire suficiente pero los actuadores de resorte traseros estan trabados.,COLOQUIAL,ARRASTRE_NEUMATICOS,"neumaticos_arrastran_pavimento, actuadores_resorte_trabados",desalineacion_eje,,NO,NO,,SINTETICO_IA,L2 arrastre de neumaticos por maxi-brake trabado,dataset_fase10_lote_11.csv,F10-L11-0099,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0100,G-11-61-20,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,"El ajustador automatico de holgura (slack adjuster) recibio carrera excesiva forzada por la camara de resorte atascada, saltando los dientes de la cremallera sinfín y descalibrando el ajuste.",TECNICO,INSPECCION_SLACK_ADJUSTER,"slack_adjuster_dientes_saltados, carrera_excesiva_camara",falla_balatas_gastadas,,NO,NO,,SINTETICO_IA,L2 slack adjuster descalibrado por carrera de resorte,dataset_fase10_lote_11.csv,F10-L11-0100,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0101,G-11-61-21,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,"La abrazadera de acople (clamp ring) de la camara de resorte Maxi-Brake presenta deformacion y perdida de sellado perimetral, fugando aire en cuanto se intenta comprimir el resorte para liberar.",TECNICO,INSPECCION_CLAMP_RING,"clamp_ring_deformado, fuga_perimetral_al_comprimir",falla_valvula_4_vias,,NO,SI,Válvula de freno de aire o secador APS obstruido (Camiones),SINTETICO_IA,L2 abrazadera clamp ring deformada fuga perimetral,dataset_fase10_lote_11.csv,F10-L11-0101,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0102,G-11-61-22,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,El camion se detuvo en peaje y al intentar reiniciar marcha el motor se cala en primera velocidad; las zapatas traseras derechas estan soldadas termicamente al tambor por Maxi-Brake trabado en carrera parcial.,COLOQUIAL,DETENIDO_PEAJE,"motor_cala_al_arrancar, zapatas_soldadas_tambor_maxi",embrague_patinando,,NO,NO,,SINTETICO_IA,L2 zapatas soldadas a tambor por traba parcial,dataset_fase10_lote_11.csv,F10-L11-0102,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0103,G-11-61-23,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,Se mide la carrera del vastago de freno de la camara trasera: con freno aplicado mide 68 mm (limite de ajuste OEM maximo 50 mm); el muelle interno vencido no empuja con la fuerza estipulada de 12 kN.,TECNICO,MEDICION_CARRERA_VASTAGO,"carrera_68mm_vs_50mm_limite, muelle_vencido_sin_fuerza_12kn",falla_liquido_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L2 carrera 68 mm vs 50 mm muelle vencido,dataset_fase10_lote_11.csv,F10-L11-0103,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0104,G-11-61-24,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,"Alimentando con 100 psi directos desde botella auxiliar de taller a la toma de parking de la camara trabada, el piston no se desplaza ni un milimetro debido a agarrotamiento por barro seco dentro del cilindro.",TECNICO,PRUEBA_DIRECTA_TALLER,"100psi_directos_sin_desplazamiento, agarrotamiento_barro_cilindro",fuga_manguera_aire,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 100 psi directos sin movimiento agarrotado por barro,dataset_fase10_lote_11.csv,F10-L11-0104,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0105,G-11-61-25,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L2,"El vastago roscado de empuje del Maxi-Brake esta torcido 15 grados tras rozar con una piedra en camino minero, trancando el paso por el orificio de guia de la carcasa sellada.",TECNICO,INSPECCION_MINERIA,"vastago_torcido_15_grados_roce_piedra, traba_en_guia_carcasa",falla_eje_palier,,NO,NO,,SINTETICO_IA,L2 vastago torcido 15 grados en camino minero,dataset_fase10_lote_11.csv,F10-L11-0105,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0106,G-11-61-26,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L3,"Diagnostico metrologico de camara combinada resorte-servicio Tipo 30/30 (T30/30) en tractocamion Volvo FH: con manometro patron en puerto 12 de parqueo marcando 8.5 bar constantes (presion de liberacion superada, nominal 6.2 bar), el vastago de empuje permanece extendido 42 mm sin retraerse; prueba de traccion con cilindro hidraulico de banco revela resorte de acumulacion de 14 kN trabado por fractura de espira intermedia que se encabalgo sobre el tubo guia central.",TECNICO,BANCO_METROLOGIA_T30_30,"8_5bar_en_puerto_12_ok, vastago_extendido_42mm, fractura_espira_14kn_encabalgada",falla_presion_neumatica,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 8.5 bar presentes vastago extendido 42mm espira encabalgada,dataset_fase10_lote_11.csv,F10-L11-0106,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0107,G-11-61-27,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L3,"Evaluacion de estanqueidad interna en camara doble de freno sellada: al aplicar 8.0 bar al puerto de freno de mano (resorte), se registra fuga interna masiva de 65 L/min que pasa a traves del sello central del vastago hacia la camara de servicio y escapa por la valvula rele R-14; rotura de reten labial de poliuretano del embolo intermediario.",TECNICO,PRUEBA_FUGA_INTERMEDIA,"fuga_interna_65l_min_a_camara_servicio, reten_labial_poliuretano_roto",falla_valvula_rele,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 fuga interna de 65 L/min entre camaras por reten roto,dataset_fase10_lote_11.csv,F10-L11-0107,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0108,G-11-61-28,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L3,Medicion de temperatura y degradacion termomecanica en conjunto de freno de tambor: con pirómetro infrarrojo calibrado se mide tambor trasero a 420°C y forros de friccion cristalizados con perdida de 6 mm de espesor; el vastago del Maxi-Brake tiene el perno de liberacion manual con rosca barrida a 18 Nm sin haber logrado desbloquear mecanicamente la precarga del resorte.,TECNICO,TERMOMETRIA_INFRARROJA_TAMBOR,"tambor_a_420c_cristalizado, perno_liberacion_rosca_barrida_18nm",caliper_mordaza_agarrotada,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L3 tambor a 420C perno rosca barrida a 18 Nm,dataset_fase10_lote_11.csv,F10-L11-0108,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0109,G-11-61-29,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L3,Comprobacion de esfuerzo de retencion de freno de estacionamiento en frenometro de rodillos para vehiculo pesado: rueda trasera derecha arroja 0 kN de fuerza de frenado estatico al activar perilla de parqueo (freno de mano); desmontaje de camara acusa resorte de potencia totalmente colapsado por corrosion salina con perdida de longitud libre de 85 mm (muelle sin tension elastica).,TECNICO,FRENOMETRO_RODILLOS_CAMION,"0kn_fuerza_freno_mano_frenometro, muelle_colapsado_85mm_sin_tension",falla_valvula_secador,,NO,SI,Válvula de freno de aire o secador APS obstruido (Camiones),SINTETICO_IA,L3 frenometro registra 0 kN resorte colapsado 85mm,dataset_fase10_lote_11.csv,F10-L11-0109,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0110,G-11-61-30,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L3,"Inspeccion de carrera de trabajo segun normativa CVSA en actuador T30: recorrido medido al aplicar 90 psi de servicio es de 72 mm, excediendo el limite de reajuste mandatorio de 50.8 mm (2.0 pulgadas); la leva S-cam sobrepaso el punto de maximo levantamiento quedando bloqueada en posicion abierta sin retorno por rotura de resorte de retroceso de zapatas.",TECNICO,MEDICION_CARRERA_CVSA,"carrera_72mm_excede_50_8mm_cvsa, leva_s_cam_sobrepasada_bloqueada",falla_linea_aire,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 carrera 72 mm excede limite CVSA leva S-cam volcada,dataset_fase10_lote_11.csv,F10-L11-0110,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0111,G-11-61-31,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L3,Analisis de presion de liberacion en banco de pruebas neumatico: la presion requerida para comprimir completamente el muelle de parqueo y liberar el vastago escala a 7.8 bar (especificacion nominal de liberacion completa 5.5 a 6.0 bar) debido a friccion severa producida por deformacion ovalada de 1.8 mm en el cilindro de aluminio tras impacto exterior.,TECNICO,BANCO_PRESION_LIBERACION,"presion_liberacion_7_8bar_vs_5_5bar, deformacion_cilindro_1_8mm",falla_secador_aps,,NO,SI,Válvula de freno de aire o secador APS obstruido (Camiones),SINTETICO_IA,L3 presion liberacion 7.8 bar vs 5.5 bar cilindro deformado,dataset_fase10_lote_11.csv,F10-L11-0111,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0112,G-11-61-32,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),CARROCERIA_NEUMATICA,L3,Desarme de camara de freno de emergencia en jaula de seguridad certificada: al soltar lentamente la mordaza de prensado de 20 toneladas se constata plato de presion de acero forjado fisurado de lado a lado con desprendimiento de un fragmento de 35 gramos que tranco el embolo contra la carcasa interna.,TECNICO,JAULA_SEGURIDAD_DESARME,"plato_presion_fisurado_fragmento_35g, embolo_trancado_carcasa",falla_mecanica_puerta,,NO,NO,,SINTETICO_IA,L3 desarme en jaula plato de presion fisurado 35g,dataset_fase10_lote_11.csv,F10-L11-0112,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
