sintoma,falla,codigo_falla,sistema,severidad
tengo una falla en mi carro carro se hamaca feo en curvas,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
maestro mi caña carro se hamaca feo en curvas,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
al andar por carabayllo golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
maestro mi caña golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
amigo una consulta golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
buenas tardes maestro golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
en la panamericana norte golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
resulta que golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
en el taller me dijeron que golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
mi auto presenta golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
tengo una falla en mi carro golpe seco al caer en baches,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes maestro suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo una falla en mi carro suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro mi caña suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
mi auto presenta suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
amigo una consulta suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en el taller me dijeron que suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar por carabayllo suena traca traca traca muy fuerte al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes maestro crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro mi caña crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
mi auto presenta crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
amigo una consulta crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo una falla en mi carro crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar por carabayllo crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en el taller me dijeron que crujido feo en la rueda delantera al acelerar doblando,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar por carabayllo grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes maestro grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
mi auto presenta grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
amigo una consulta grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro mi caña grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en el taller me dijeron que grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo una falla en mi carro grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte grasa de palier botada por el guardapolvo roto,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
resulta que testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
en la panamericana norte testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
amigo una consulta testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
al andar por carabayllo testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
tengo una falla en mi carro testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
en el taller me dijeron que testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
buenas tardes maestro testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
mi auto presenta testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
maestro mi caña testigo de bateria prendido y las luces se bajan en la noche,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
maestro mi caña bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
resulta que bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
buenas tardes maestro bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
tengo una falla en mi carro bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
en el taller me dijeron que bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
al andar por carabayllo bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
amigo una consulta bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
en la panamericana norte bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
mi auto presenta bateria nueva se descarga sola en dos dias,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
buenas tardes maestro voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
en la panamericana norte voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
amigo una consulta voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
al andar por carabayllo voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
maestro mi caña voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
resulta que voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
tengo una falla en mi carro voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
en el taller me dijeron que voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
mi auto presenta voltimetro marca menos de 12 voltios andando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
tengo una falla en mi carro aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
resulta que aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
al andar por carabayllo aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
en el taller me dijeron que aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
buenas tardes maestro aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
amigo una consulta aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
mi auto presenta aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
en la panamericana norte aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
maestro mi caña aire acondicionado bota aire caliente y no me enfria nada,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
suena chillido feo al prender el botón A/C,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
en la panamericana norte suena chillido feo al prender el botón A/C,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
tengo una falla en mi carro suena chillido feo al prender el botón A/C,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
resulta que suena chillido feo al prender el botón A/C,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
al andar por carabayllo suena chillido feo al prender el botón A/C,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
amigo una consulta suena chillido feo al prender el botón A/C,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMA_001,Climatización y Confort,baja
