fila_base,familia_sha256,particion
2384,6db6aae979fdf7cf301fe86d1988fdfd24ac2be710ae19dcb04aeafa0d7c546a,desarrollo
2385,4cd1a2d1ff89c0ae6f11956ec9c9231dae6dea06cf46b2f1b5c20b37842969ac,desarrollo
2386,daefb759760debf1a98c663a75ceb0885d66f750184b46dcfb5490a3a9ef6124,desarrollo
2387,dff88e48f93a982a19e912e64346854f74c69aa6caf0542ed7d2e10152c2d914,desarrollo
2388,eeed8bb80c1dfeaf8a71515ea3d22d3570b45351f9f5266c75fe48adf57ec48a,desarrollo
2389,d84e3e679d6986a082222c39fab0bc3554615e5fe11ef4af292b8a0a7ce1a0df,holdout
2390,b0d6b49c9e9a854e10f5875e0fdb230e5b6efb16d0daa26feaf72714d31c3e6b,holdout
2391,eeed8bb80c1dfeaf8a71515ea3d22d3570b45351f9f5266c75fe48adf57ec48a,desarrollo
2392,80f034ca2e7ade32e04e26ef4c7435065bb71b7c4bc583248890bf7e944d3bb5,desarrollo
2393,9df83c2616995af0176d366ea77311b2aa622bedf3bd10910716a8b79836c982,desarrollo
2394,b5a6bd80bf29806175e679313075185bdd0b3b4639950d8730dcefa07d8af8c4,holdout
2395,6c799a63a346bf78e17050895c6ee56cda100030215947aeb750f63102d7c0b1,desarrollo
2396,478015e465579ed0ad50960992f5dd617483d220001c88e1a7dc9daf871acc62,desarrollo
2397,eeed8bb80c1dfeaf8a71515ea3d22d3570b45351f9f5266c75fe48adf57ec48a,desarrollo
2398,e3de0a8b13ce4c977ec7ab2e0f8a313782f3388de319f527e4d2c45bd136438e,desarrollo
2399,65d586a1edbf44e76e977f72effc1e43a73d27135617c8b60146d24b0482c3e1,desarrollo
2400,709d3773aade43785d5e169251f795250224d8054cd4bda140fb92442454aa7c,desarrollo
2401,e3de0a8b13ce4c977ec7ab2e0f8a313782f3388de319f527e4d2c45bd136438e,desarrollo
2402,06b52749a0b46cddc628e28ddd4ef72be62e9bb3309fb47ca603bb67784f7542,desarrollo
2403,867a6d8d7042d707ad4f4553f41d47beb2f74a916ab7d9b0dd673b5845d15a1d,desarrollo
2404,e63759f99062e56d161338f9c5a24dd9171ff348c36f08c6d12c5cdc8c6050a2,desarrollo
2405,e3de0a8b13ce4c977ec7ab2e0f8a313782f3388de319f527e4d2c45bd136438e,desarrollo
2406,07f8390c30b470884f12ae8dee1be349719a5a35992ddae85d858f2a4787edf5,holdout
2407,568323c29855aeedbea07ae6b1f373467d7d15efe85805d57dc28c5983fef5b5,desarrollo
2408,83a5d1d558f81c7e0ab757b2d4e1295a9ee21ccbbfe8d61146303e8eef41fc42,desarrollo
2409,83a5d1d558f81c7e0ab757b2d4e1295a9ee21ccbbfe8d61146303e8eef41fc42,desarrollo
2410,23cb7b60a2268d589f4568c9db24034cf5251bc3592847766ccc4d12e72146a7,desarrollo
2411,83a5d1d558f81c7e0ab757b2d4e1295a9ee21ccbbfe8d61146303e8eef41fc42,desarrollo
2412,32d5f94bd3f3e1d3be62848916decf9098d8c2bfbc6415f03b16c1544199e89b,holdout
2413,f29db1c460c895fd23af2248fb8f4128ed3548ca78c929d93f25452cb70ca9a7,desarrollo
2414,73b96e41b290c690c0347a7bf70f11b272da7196f43c0247ef0f52b54b3e7f22,desarrollo
2415,f6b863f602a5e0cd76f63fb84b0ab1c62b47a863a8093be229d87add5bf36091,desarrollo
2416,b8463f2cb085a6d6e47f454cee5f4b31529ea3c094d3620cb18331ec2f28839a,holdout
2417,bbc6a108a5959fea94666fb57f7f7e8aaab1a9a7532bd376a6a16f43ccb8011b,desarrollo
2418,5dac6d951322d64522367cbd325be3adacb500126e41cbfad4524e79ef59f687,holdout
2419,5dac6d951322d64522367cbd325be3adacb500126e41cbfad4524e79ef59f687,holdout
2420,0ac6043f79d93cc94e580bc7b7da2d15049b908276dc1cdaa3c5fc7f59b97c8c,desarrollo
2421,72c826e162443ac905d187cb4b5eb18499bcd5cc6692e54b106c5d0eab478355,desarrollo
2422,2d864915d3d8150cd4e3707987c1f01a09e41a1aa07a9220ac9317f7816ff9f9,desarrollo
2423,968a0e07129d80cb51d720463286d19681907fb060202d0f0233c8c687a70b66,desarrollo
2424,5dac6d951322d64522367cbd325be3adacb500126e41cbfad4524e79ef59f687,holdout
2425,43a642bd74356bf87e0660c32f6938a759d56568e04da7b1e054bf800a582e63,holdout
2426,20684ccbcfa9778167061c199e45c751d10c02124688dc47d0261b2851bd9497,holdout
2427,e295255995a9fb9a1225c77807b525828df7e98320c8e94a0dd1eae03625555a,holdout
2428,30f49d371a4a5a1efaa02f97c6c968e3c7d3d5244ad020271f55a4becc8f0567,desarrollo
2429,dfad3e51bb0164daed799e5373746fb2b1dfcd5b87b0b85eea41bbb18dda7c4b,desarrollo
2430,fb3642a4b30e1a8cbac26d2925fa4a5d62c41efc43dcedf93ce822bed3ac857c,holdout
2431,70884608d2f3a2ff6d70ca41333db31a7d6f1ea2e459b43d40716878ed3df42b,holdout
2432,e9b9c4035adf3fd324ac7a3b1caf4096243a4e78afedfb2b217481940897242c,desarrollo
2433,374c7a41ce6940746f2aaa12d3d74d4aebc32a8e2c1ce1e67a596943b854a83d,desarrollo
2434,30f49d371a4a5a1efaa02f97c6c968e3c7d3d5244ad020271f55a4becc8f0567,desarrollo
2435,1ecc221d989a44ab87e99f9584c3076d026818cfdcf2eaefa154ed46b2d3e99a,desarrollo
2436,30f49d371a4a5a1efaa02f97c6c968e3c7d3d5244ad020271f55a4becc8f0567,desarrollo
2437,3c13c9d9d7189d0548276d63bd2ff4505e8a8b8250f787b73cb2c4543879505b,desarrollo
2438,0d2aaf393a5f3cd0729d7f937a62d206c3440597cd94bfb38c70a3bf10cb83cc,desarrollo
2439,adbedc70ff327b613920fdaa6a8fb85b5b28a7af918d22dc68a186fbcbe289c0,desarrollo
2440,011d3a1a7ef3d94d29109fbfff26f82e1f3b12f1c04b414114e14e91278e25e9,desarrollo
2441,0d2aaf393a5f3cd0729d7f937a62d206c3440597cd94bfb38c70a3bf10cb83cc,desarrollo
2442,e11f84476fc9fea83d2a1509f477d755d5459fdf7c03dbd832fff47456b2a52c,desarrollo
2443,c23514019d318ef60b6ba2b583e74d4f5cd224a2d49529111c9a8542e0a5785c,holdout
2444,a50caae05cfd8c0ca855fbbd4b68d40d5fe3dc657e38d92d28de024f59a883e7,desarrollo
2445,583392818b37b7684e05b25d64360bec1ff3b254a5da2be9deaa23db670fac09,desarrollo
2446,0d2aaf393a5f3cd0729d7f937a62d206c3440597cd94bfb38c70a3bf10cb83cc,desarrollo
2447,6a0870ae8ef610ad2e7c95eb15fbdb23325181adfe9afd73aa4a033b7c7cdbfd,desarrollo
2448,e6ff6af02bdd8b631c7787cb20080afb267e18ccfb3b0d53373360930f63ab1b,desarrollo
2449,705f54754abec7b7bd525e2778851e017b7b2e9a5de29dea91672da5ea2dbce9,desarrollo
2450,b37ef1ec9000a8cb18d9be5c18816cc17f952b43c546a81d30a4634f9f2a1415,desarrollo
2451,4dbe94322ef515d07064f146942321e2cc6980dd493bf89369b6faecf7325441,desarrollo
2452,bc0a5b1e79663d768602ec7cd74a0dd84695869580d4af8af51f875d26928cf6,desarrollo
2453,6571a04fc3ea578dadad337f0feb833d72221115dde460a0d90da1dd119fb02f,holdout
2454,df48d462a9ca448977423b0e709330c71a3395bad6f3315461eb78ab52a0dd53,desarrollo
2455,e6ff6af02bdd8b631c7787cb20080afb267e18ccfb3b0d53373360930f63ab1b,desarrollo
2456,00a8618854e4b05b5a265d1b4be0c171ce0b6ea9cbf4ccb3964ce6d0a996856f,desarrollo
2457,e6ff6af02bdd8b631c7787cb20080afb267e18ccfb3b0d53373360930f63ab1b,desarrollo
2458,024d356066c4d758bb8c05a18936eeaa89653cae6482a22a1593108d875b41a2,desarrollo
2459,024d356066c4d758bb8c05a18936eeaa89653cae6482a22a1593108d875b41a2,desarrollo
2460,024d356066c4d758bb8c05a18936eeaa89653cae6482a22a1593108d875b41a2,desarrollo
2461,a771399a83c7ab58899514388ea4e00d495199d99b8393e58f99fbf5d429d290,desarrollo
2462,c888cf17d2713c1655af1c6fe5bfc62aef575b3d55c569104a29580a56bd5e7e,desarrollo
2463,329d02f168ce22846ac248a4ac53825c34ccbb44fe8981ea3997805d0322cc44,desarrollo
2464,55a38a7319e51bf5a5a1e12c117d88b0684809c412d605138892e013ba9284f4,desarrollo
2465,c86b2f537f89ad1d7dd3b88e71aa7520577e9c7d6e5e3162998f5092e7de5667,desarrollo
2466,e894abe634dd9a450d47a5a01eec15eb9e252658eefb1b65569f0a57db24a802,desarrollo
2467,daf50a899ea73ae29208abf38e83bdf001fb0a7631d9c5a9ef2072c076ec3503,desarrollo
2468,94fe0b81bdf88ccb6cba7dc15a16966edc9bc3c10f5dae60c5ba0bdcbd0fbbdd,desarrollo
2469,6e8578d046ad05b3b625a7c340fa969336fc46305d9db30ac91ffa65012153e4,desarrollo
2470,f446c9b7acdb7f7ea1f4034dbd7be5061c2bf7a6c49226ab3ca89dcb60d9c29e,desarrollo
2471,08a4edd4fdf000bd11bd7687e500414fb4b72528e19f4cea7fda205a2486dae9,holdout
2472,94fe0b81bdf88ccb6cba7dc15a16966edc9bc3c10f5dae60c5ba0bdcbd0fbbdd,desarrollo
2473,0dbf84dee341e44e97afaf5f3667b0172373a55b2e82882f3c09acf199c4719c,desarrollo
2474,06ee321005e1e267eb95cf015078b55e226c700cbb31f7dd13173003c5963e78,desarrollo
2475,f5a7cb3bdf337f70882a0c468622ec37e81e069a633cfad7f5a423bea139edc3,desarrollo
2476,94fe0b81bdf88ccb6cba7dc15a16966edc9bc3c10f5dae60c5ba0bdcbd0fbbdd,desarrollo
2477,1617b59835449262554def4d39d39ac374c620ac68457deb9e291002fa0f92aa,holdout
2478,bc0c1b9da9c434902d663e50be037a09ecd97d8a985f014999e05f8bcc1581d5,desarrollo
2479,edfd57045fe9e172ce6c5c1b2cab65daaec88049ede0dcf9a28a342d74b96132,desarrollo
2480,bc0c1b9da9c434902d663e50be037a09ecd97d8a985f014999e05f8bcc1581d5,desarrollo
2481,58be5cb95502c392b9719f737008d0776093f99b5167fd756d18d5b3085cc883,holdout
2482,f9bc3983b87ce8c911ac411f7852a2bbd07111432ee14b3c34df5495367dd896,desarrollo
2483,bc0c1b9da9c434902d663e50be037a09ecd97d8a985f014999e05f8bcc1581d5,desarrollo
2484,e2882e77aebffd8ce2261bc1c49947171aff2b65d7a6f8b3af1ce5762fed07c9,desarrollo
2485,6516685bbe0de553e4a9fbeb9f6c75cee01a8f2141eea0b8b1510b423f4e08a5,desarrollo
2486,aaf1e0dab2fdda8746371d5e517b5ba7769d4055a5e5e86fc11426a1718a4a05,desarrollo
2487,44dc3b4a028d56670cf6f9db22adbd0dbffa1e7365fe910789b8a8c14fd31f33,desarrollo
2488,55c8bc6e644638fefb4dec6b43725f0b5099e3c91872fb5afe962575be03c22c,desarrollo
2489,8b0e9361c097328430becdac7360e0a92ddf5609319cfb5a4685b1fa0fedcfd4,desarrollo
2490,9f1b99208e08cf40a338f0154e55244bfc6c009da5ab64fd9e16c8ac526c578a,desarrollo
2491,55c8bc6e644638fefb4dec6b43725f0b5099e3c91872fb5afe962575be03c22c,desarrollo
2492,9759a06a4bf67ed2021f628a4f834444726096234e01bd37f9653640ac4b04b9,desarrollo
2493,94452a1081a6994b83477db6818ca7a88839053f495c3ae111bdf0b14896c872,desarrollo
2494,d4267f1d99e9ce70101e4b2becd257b3efe82f31c840b7c1ffb8873cf73aabb9,desarrollo
2495,597ad27947842840ef981ebcd9d19d7c2a08e33abdb56ca4de10bc26afd5f443,desarrollo
2496,2025aa7d7922e61acea0a57ca23b4919a754bae377de7cd20b60d754f13caa95,desarrollo
2497,55c8bc6e644638fefb4dec6b43725f0b5099e3c91872fb5afe962575be03c22c,desarrollo
2498,eb3a61ec62674d5f30be3c7568ffa1afde48a305ccf9aadab36892ac960bf4a5,desarrollo
2499,75718306ae4a782ef159e4da4f41094a7699506e7d6c01709cf6ad441262a552,desarrollo
2500,98d540e9797093987975d84cfb481ff97a5fd415de3233bda5586caaffc98307,desarrollo
2501,ebc5ea68bf15e1cb4282d7eb87723db9ae3043ad3d6b8b5cec55e92bd62062d7,desarrollo
2502,ddee51d4a4a082a29f960897bb3f0ebd8b7d9375453cef62b1fdef0b1aeca054,desarrollo
2503,eb3a61ec62674d5f30be3c7568ffa1afde48a305ccf9aadab36892ac960bf4a5,desarrollo
2504,693a2a3b0f8f0bccd42ab13664427ba123a160d7406fdf5c0a963429770f4466,desarrollo
2505,246fe6e885d703065201fe75f702f60f1013a0701b79fa931d17b28f37823361,desarrollo
2506,7008f2d49599b2a69fb01ebd0cf2ebb83096d8a1844b70783ccdc8921d3adb13,holdout
2507,eb3a61ec62674d5f30be3c7568ffa1afde48a305ccf9aadab36892ac960bf4a5,desarrollo
2508,f1d757adf2fc717b969d1352400df4edfcb05b2748600dae6effc8187467e253,desarrollo
2509,b0338bc943dcc4b98922a8ea39e0bec76e4d2589201d5feffa37c90ee50494ec,desarrollo
2510,6e1b4ee28b1742c964a36bb594357ebe66fd25feede26ebb9dab4dc69098cb35,holdout
2511,ba0ab3ba3b849a8b910bd4f8f4a7914f1ca5e667a52e6ab46e585d9d5e3f380f,desarrollo
2512,8743dc1959740449c8795d142ea98e6220d1c651309ef3cdcab432a0abb72d82,holdout
2513,c90fcbb3661cba342b961e87749c4d208fda4df168adcca34a4a5851a502b8bb,desarrollo
2514,f1d757adf2fc717b969d1352400df4edfcb05b2748600dae6effc8187467e253,desarrollo
2515,a268641481c04b50177cee22825d26145e473457f059c50bd6d90871c4e2b1de,desarrollo
2516,af5e6d1ac0d52715dd9843d4e06ff27bdb0d2a5843d0888bba066b3670cb0cc0,desarrollo
2517,8a0f8cb7f6cae6e0132e73ecdbca300129acc2a43d8b086b2c6e6c6cb608553b,desarrollo
2518,e555a725ded00f3ef0e9da954b14a0b98342e8cf69784ca4360e055e143b3aa0,desarrollo
2519,48478a144dc28d50eb87e2ae927271b621d54ab0f5e3e80c6e182c26a85247f8,desarrollo
2520,5fa9c27f4340d764bf3865c2d316a983fb6a4ffa690d245776d68ffe60fb241f,desarrollo
2521,530ee7cc4a9ea17eb88954f4ea325e79373551ea0eea48570db5d3211963b881,holdout
2522,83c8af8089daf5aa3a4f7d96ff858e4cad0a6c71d57de18f9308c46dc57c2271,holdout
2523,8a0f8cb7f6cae6e0132e73ecdbca300129acc2a43d8b086b2c6e6c6cb608553b,desarrollo
2524,0e854e1e719dbe59c383f0334d46aa355bbcfec40f36437634f6c8ec903ac3ed,desarrollo
2525,9cda803dd0657b406c54fe0a8c67e95e03e38fc8c09300642c8017e845dd5971,desarrollo
2526,30134aae2e45188a850d7a09aa936da79422ec6d9c17856f14527b51ec6d7c82,desarrollo
2527,3e385eb6308920520e284df6d21cfc447132010751558d72b07ee1644fe546e5,holdout
2528,ddc2579799d681af7399453a047a800cdf55b1dc7ab81918449c8db441fa24ce,desarrollo
2529,906b3717e2bf1f45e26ea9f9fe8149ea3d04d8f2477ed61c41c4e575c0deef4b,desarrollo
2530,628d8c1ca1958d079beffc83de45057890a918ea718fb3180378c279437a0c00,desarrollo
2531,30134aae2e45188a850d7a09aa936da79422ec6d9c17856f14527b51ec6d7c82,desarrollo
2532,b61fa26a8cb4ae358fe4728061ca51d75feb0d06765b2309b9fa93af853af1e4,desarrollo
2533,f2fe0cd82e6a687676fa7a7b27cee6956369a1ceb329608e0d8dfb096bd405d1,desarrollo
2534,8744312fca52cb92cea7ecf00f76f4750a89f425a6f33a9b69a8fad9f770fa4d,desarrollo
2535,053be43855fd60fd3855682d115950e43e796dd2ef5e95961501152af737bca6,desarrollo
2536,053be43855fd60fd3855682d115950e43e796dd2ef5e95961501152af737bca6,desarrollo
2537,d95676f465ee9825606754c24471a2a215164fc5d2980f92340e1298c36dd96e,desarrollo
2538,ba4b5f75450210e9fa3fb80a66ed88af3ac85f6446553bdc819599991dc91eee,desarrollo
2539,4d0a4c59ea78dec8b50077db98e579bd9ebfab8cb50202ab1ae8890edc78c207,holdout
2540,7f4626d4abd0146117abf8b194d4516c8d1b36563cb34245a6235355d51536fc,desarrollo
2541,8fe86c4ba5954a6a31d522f80743c1f428b37675327bfd1a15246c72d041308f,desarrollo
2542,3353c3be5210fe510e748ff1f4886b31c0326a07118060f39bfdfcfc8d2259b3,holdout
2543,ce6baa21322be58e9419875baf942272290f475cabdb9df5e510a5c940556330,desarrollo
2544,da7ac218548ad2fbd19269606def04191b40230928b9bcb76a033518f62d9162,holdout
2545,f3c572e91873df4b34fba795fbba767912affc988178543062a119ad072a07c9,desarrollo
2546,d22a098f235825ac9e5c10705f11af4cc4c28d22fc1b0cbd8622678d989d46d2,desarrollo
2547,da7ac218548ad2fbd19269606def04191b40230928b9bcb76a033518f62d9162,holdout
2548,3b1e6b485a8a56d996b1a6ad00f202262e8eb77f7574fcb856f01b8460de4db8,desarrollo
2549,68937bd75ea0d2f9a700d0723a5ae6f557e6913c9f8e175bc490e27cf13a2cfa,holdout
2550,db555937922459345109fa1c1f83dd077de07c3734498bf4b28a0ebba67f0f90,desarrollo
2551,070d6c643cd9a415070e3030c4416520666e6d46e181765079eb565d08c68b4c,desarrollo
2552,86099cbc1afc9d3572840b699a22ef7461305c28838bae802d0ab41361c5fff3,desarrollo
2553,ce572fda18fce62299a19af01ce5555cd13e5a6cfe3596b8d5e2425315fad297,desarrollo
2554,496682d7e0a502d3129690c227377f6d9eec443269507cfa574c1537b515728e,desarrollo
2555,f63a59e0f0bff04d5ba7f36bdf0efb872ebcf3b202e65eee83be1afb944f6284,desarrollo
2556,ce572fda18fce62299a19af01ce5555cd13e5a6cfe3596b8d5e2425315fad297,desarrollo
2557,249037aa40b020414ba9da4181100882f59f4637083fce8b318d2947ace34707,desarrollo
2558,c9b42f5d0ceedb23ee59fe1fdcb7513698fea1cb138134b96ac10983bb22f2ac,desarrollo
2559,d51562c551fbc54b0e7e15a49c9ad69b17d4794732651c3ae614f7f64437dd86,desarrollo
2560,147c3cae2dd36e7fa16aa04158c4456e85825ba31af234391ffeb6caf5bf6c5c,desarrollo
2561,dc46f26917be707bad14715a9ee95046fe892aad15f2887856f5ce7acdc27a56,desarrollo
2562,57224c0f56020106feff6afe7ddced6e28ac54cc13f6d451adf88134a962db2d,holdout
2563,3eb8c58298672538c0d36b4d8ce062f5d499a58692adf750230475d8d0835033,holdout
2564,ac4e4b4a02b8db594012dd96f2e868e16279ab285789a53010225f1e04232df8,desarrollo
2565,4a8f5ccd1cf99c0b8eabd6e6a653e1f3b9fff12765fd51cee9294045b78397f9,desarrollo
2566,52e7dee6cd48dae0cdc2283529c22e74dce21b9c54113d4a70b25bb27e6b854d,desarrollo
2567,57224c0f56020106feff6afe7ddced6e28ac54cc13f6d451adf88134a962db2d,holdout
2568,a4ea63d31a4d535ab5e787fda8dfa025331498180625696dcf8be49becc2c276,desarrollo
2569,31d5c8221f428c4ca35eb3a9367bcd847066a3ed8fdf19e1b7fe6240afc3b05c,desarrollo
2570,21e2a6ca7f0de3e848fcec956b7bba7363ee5dcd34c714a91e2fa9ac4479b502,desarrollo
2571,333bac4c008e81fd8f551b5fac0c150033a688e1c302b5f3eac417490124db0c,desarrollo
2572,b3753a845cc215a8d24352ae65d51547861011244d8b3ea3e83f0aafe9bd9dfd,desarrollo
2573,333bac4c008e81fd8f551b5fac0c150033a688e1c302b5f3eac417490124db0c,desarrollo
2574,b8e5c2634e2642fb10e21a1bf62159bec3390c2735208e72af9cbe84c2b46314,holdout
2575,c2b56cd29014b7b88cbffb09f453fb74161bc4c72faca7987946a6e17f0bdf7c,desarrollo
2576,70dbea1f01353d298429fc4bc39677cd18551f7a1e4b35431e54552de6917cb2,desarrollo
2577,5970e3582abb83f3d86a2b1fa63fa9ddf03d262e32938fc813660b0f139a1fec,desarrollo
2578,cc7c9eed6a81af64a2fa0eb348d9dbdab1db7debfd6eb2801066a7fb4a1db0df,desarrollo
2579,c5b2946ff010faa64d687a1269a278b9eae884ab9799364adbd7ce5b5b05d214,desarrollo
2580,42797164d63a1fd8e71129e435810b1bfe980859c376d959a47a12de4672428d,desarrollo
2581,cfdac5700131189b87cd32f7a80c3be939530437dd31560cd06825cabdef9c00,holdout
2582,cb8b5e06f39a9284f727d173d77373f88eb10a9f8438682e01a9549e652cf2ed,desarrollo
2583,880cf15e407527b8d869fee252941317933ad989b13d7b46414d12ddeb86fe19,desarrollo
2584,3b1810f2b35b7b8d675ea08f31f51a1aeda5f1cd59652891ff67f44d3c2c1721,desarrollo
2585,75069922079298038188d280fe693eb061a143cf1eb7f8ce81ec3b2a2fc61abf,desarrollo
2586,f9e7e3f0505e5dec471b88a42693f94fbe5979f8ff0b576f08516cde94fefe3b,desarrollo
2587,42797164d63a1fd8e71129e435810b1bfe980859c376d959a47a12de4672428d,desarrollo
2588,2527122f6d8bc48afc92f09ea4a517701cf1521c1c436045caa1c37494f83724,desarrollo
2589,65373ae82313f59271b13474df63f1cc1404af7ab48640034caeb0bacc6d733a,desarrollo
2590,ba36745bbe1192dac903713a1655e4148905a1578a469d3b81e35763114957c0,desarrollo
2591,9f5df90a8550928c8ab719eb08984e93cbcf8a35fa5b1920484f61827c9d3801,holdout
2592,d69dc92c6233ee77ecdf737da42dce0973d5db4e922a6a5088ccf895c666acc9,desarrollo
2593,9855bf255293d6bfc3ef85f9a2c8e2d46af90c6a567f73f0a84cfb7553eb2d71,desarrollo
2594,c0ed32fb86067fae325bff41f65de9c2a6fd32f6cfcf10c1ba8eb16274d83d4c,holdout
2595,65373ae82313f59271b13474df63f1cc1404af7ab48640034caeb0bacc6d733a,desarrollo
2596,c53b3d68b91b46389eef4d4595f3fca06a461875fe0c123b7c71b5b87e107161,desarrollo
2597,5b6dbb69d0803bf3eb499afd63449eb2d17f646160bc9b38a32b323ce1394c49,holdout
2598,a5abe49eef1c0f4de9020a11820b75acbc3cec3dc4c7279d3be16f2839f26230,desarrollo
2599,8d2076a4c33e215ca09ff5622a2fe5d2985f0e490b0ca3e01cdcc4bbd8d1f22f,desarrollo
2600,1a119d19b41038cb088d8692a48dc1ef03ef857b876598f6121260dd0de7bb9d,desarrollo
2601,a5abe49eef1c0f4de9020a11820b75acbc3cec3dc4c7279d3be16f2839f26230,desarrollo
2602,ee79d886fa6964f9c55f6ac765494135e23f54f5dcbb1481154bf97ed6ca4e81,desarrollo
2603,968ac6d79fa4f2e75bb3be31fa06122eb49fad2f295342dc999e6fb51c2166cd,desarrollo
2604,267e1272179e50f80f81c36fab6dae9048257c5149c88107e8473ca7bb5e7f0b,desarrollo
2605,dfe175e70649016da1d241bd9aba39bc82893527fd0323b87b8393bd1e91c8cf,desarrollo
2606,2312b1de3a786c87f329b6144d6bca150d5c7e9f887f0861776d4ad12b66f3ca,desarrollo
2607,afe8a4ef5650f526897329aa4b1e501ed1bf03bf2a68a2a9646e194578cc6b93,desarrollo
2608,268c172d2e082021b118c526db3afd7352ff6304df64feb25cf77ee49a439222,desarrollo
2609,214dced69c4c5d46374924e0dc748c03ab34ac3644b76d63383d07985368baf4,desarrollo
2610,afe8a4ef5650f526897329aa4b1e501ed1bf03bf2a68a2a9646e194578cc6b93,desarrollo
2611,4b46bb757ae4f91dd7e8a627df4c6408166b704618538636c68bf5c7ce2ac9eb,desarrollo
2612,a2e09a73befe536755b36e16e23b74e3e5d16941de0e06c3670f884b5b230dd7,desarrollo
2613,e574fc3f5573e408fa8022a132d91f8233d9db81d18a26a6e830e6736502968a,holdout
2614,cc444ae049035830a8eec56f64777a75f3a8343c56c7fbfec08402d4f6ae05e7,holdout
2615,2a39d2bd7279ea698969108b4c537fbd112bce0dec61e772c7066136fc257fb5,holdout
2616,2c1b16ed08ec0dade47366f8263bb2cb99c01eeb71f3a29e65fc3739be6c2515,desarrollo
2617,01ff519603f3174e45cdfcbb442ff57bdf8c45e8cbedd5bbe317322632d327d2,desarrollo
2618,99b7fc965e907c2b1b78e55a643b47ca9e25aa7ef2cba455879abe9970f5ca87,desarrollo
2619,9d5543db34bc95c06cdcfe75e14dae8347dcafeb2707076ba1f94fabea6a6992,desarrollo
2620,6bf0ba7af28270287880ebe8b0ec779485d2808d6e61511bfa9e18c928a801f7,desarrollo
2621,08cbc2615105595110d6fb6f1c4e808b982e03a7d42679931354dc671ed16aae,desarrollo
2622,bf81685ce5adc3834e6e85068feedd8b3e3681d062f9c9c33dfefebb75ab5540,desarrollo
2623,f76ce87f15f909f8646d9a9c06b50cafb1cb60f131408c6c47722d72907e09f9,holdout
2624,2c1b16ed08ec0dade47366f8263bb2cb99c01eeb71f3a29e65fc3739be6c2515,desarrollo
2625,e07cec78b3ad1dc9dacb1bf43d6063471e7f0fe4fe91edf27205bf2e9c2f6dea,desarrollo
2626,e95283dda95f1e23c71a2c3bf2c9e1d4441f88d28cbed0fabe204bb2009374d3,desarrollo
2627,7fd50ea38ab8a85c7db8096060a3f5f8f53e513dc71507915a5bda10b5c47d2c,holdout
2628,51f8b1bd88fe0eb1fba6ba5f35e96ccfeed9e3814289bc2daa2d192cdb3d9913,desarrollo
2629,e07cec78b3ad1dc9dacb1bf43d6063471e7f0fe4fe91edf27205bf2e9c2f6dea,desarrollo
2630,ecf239a80ddb81527718133f38553751db2d9063897761955fabbdb640f30490,desarrollo
2631,f40d97668d4b0d2f724987cbad93b52d5472b925c169fe300c09b2ff65215e53,desarrollo
2632,65b3a997ca2ab044ee3656d0528142d2d2a86b2e15c5e6e4e29d9d3f008eeafd,desarrollo
2633,489c4e265a3b9e39d43cd814286452c2662041c8eeb36d7d1bada367c179a094,desarrollo
2634,aef70e2e271402ae0b45d86e9f5254149bb3184c4e5a05877c89b684a506618c,desarrollo
2635,1399fe785c468a868aa5643b404a3f6f362f551985e0778f23fbd881266f4dd0,holdout
2636,c169fa99d32715b59b4c6c7d2dced29c768e12fa764508052b0a60b4863b6edc,holdout
2637,6ac105533955367ac55932e00d88f34b0d7bfff38516dc8815c52a024944887b,holdout
2638,bb82305f68a493c4698fd3a8264a26a2c9eb7d7eddee97264efe460111156d32,holdout
2639,aef70e2e271402ae0b45d86e9f5254149bb3184c4e5a05877c89b684a506618c,desarrollo
2640,c50d99162f4297dbb1d160e68f82c7ebd86fcabde255d2af96c0d8944eacb5dd,desarrollo
2641,01e6f51faa01233fe57397572ee461d888f3570a3bbcf24845226f166af0b4b4,desarrollo
2642,35ced97fccc9bf1a3b32550667ca4070f490321003d367705a48d60bb13ab992,desarrollo
2643,d80ef0489c68e6c363aeb06551a8701e812d06cfdc29e7c56e6309254c2c948e,desarrollo
2644,8c317178b900c7e1ba5513eba1b86ea97c59ebc87e65100ec688d807cc8c98c3,desarrollo
2645,4e760afdc4cf9af1196b7ac0e12d48babf10b62cfe02bae1105b1cfb8ff12b60,desarrollo
2646,d80ef0489c68e6c363aeb06551a8701e812d06cfdc29e7c56e6309254c2c948e,desarrollo
2647,e23933314f5de3c6883b4d274e792476bb4429dd7d787b0b054893b7126cb520,desarrollo
2648,e625241630fc0c6cc1dd71c161fbdb4b741cc9769d76e8ade00dc2c07b11ac8b,desarrollo
2649,50ec35c6f5fd2bf03399406e795996b22aef839096574445bfac122a78ce8125,holdout
2650,6046bc02b6ae35389334495eb720a771b7bc383e696cecc3101657db75439f6c,holdout
2651,aa4ed066fa79ded242d4593cf38d7c25b36335ab7d6a974b379726e646a8c26d,desarrollo
2652,5d22a7d2de93037b4d8b1eb7f5447e2b17682f6c1696176949a4518fdc402147,desarrollo
2653,44d169f6ff3b63307015cdccb3f3d13935f4da3e71834add7759b328c1acd834,desarrollo
2654,78fdc120d35afe8d36533c0bac0acd9f4d5872d76832518e456de135f45a3adf,desarrollo
