id_grupo,tamano,clase_objetivo,n_clases_distintas,split_asignado,ejemplo_texto
G-ORIG-4338,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 21: Rueda delantera delantero derecho recalienta exageradamente tras rodar 10 minutos con olor a pastilla chamuscada
G-ORIG-4339,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 22: El carro tira y se jala fuertemente hacia el lado delantero izquierdo en linea recta sin necesidad de accionar el pedal de frenos
G-ORIG-4340,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 23: Piston del caliper de freno trabado con corrosion interna y guardapolvo roto no libera la presion sobre el disco
G-ORIG-4341,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 24: Pernos pasadores guia de la mordaza totalmente secos sin lubricante impiden el desplazamiento flotante de la pinza
G-ORIG-4342,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 25: Pastilla de freno interna de la rueda izquierdo gastada hasta el metal mientras la pastilla exterior tiene 60 por ciento de espesor
G-ORIG-4343,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 26: Al suspender el vehiculo la rueda derecho se encuentra completamente bloqueada y no gira con fuerza manual
G-ORIG-4344,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 27: Humo y calor radiante saliendo del aro delantero derecho tras conducir en autopista a velocidad constante
G-ORIG-4345,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 28: Disco de freno de la rueda delantero izquierdo presenta coloracion azul violacea y alabeo por friccion continua involuntaria
G-ORIG-4346,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 29: Flexible de freno delantero colapsado internamente no permite el retorno del fluido manteniendo el caliper accionado
G-ORIG-4347,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 30: Aumento en el consumo de gasolina y sensacion de carro amarrado o frenado provocado por pinza de freno pegada
G-ORIG-4348,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 31: Rueda delantera izquierdo recalienta exageradamente tras rodar 20 minutos con olor a pastilla chamuscada
G-ORIG-4349,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 32: El carro tira y se jala fuertemente hacia el lado derecho en linea recta sin necesidad de accionar el pedal de frenos
G-ORIG-4350,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 33: Piston del caliper de freno trabado con corrosion interna y guardapolvo roto no libera la presion sobre el disco
G-ORIG-4351,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 34: Pernos pasadores guia de la mordaza totalmente secos sin lubricante impiden el desplazamiento flotante de la pinza
G-ORIG-4352,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 35: Pastilla de freno interna de la rueda trasero derecho gastada hasta el metal mientras la pastilla exterior tiene 60 por ciento de espesor
G-ORIG-4353,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 36: Al suspender el vehiculo la rueda trasero izquierdo se encuentra completamente bloqueada y no gira con fuerza manual
G-ORIG-4354,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 37: Humo y calor radiante saliendo del aro izquierdo tras conducir en autopista a velocidad constante
G-ORIG-4355,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 38: Disco de freno de la rueda derecho presenta coloracion azul violacea y alabeo por friccion continua involuntaria
G-ORIG-4356,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 39: Flexible de freno delantero colapsado internamente no permite el retorno del fluido manteniendo el caliper accionado
G-ORIG-4357,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 40: Aumento en el consumo de gasolina y sensacion de carro amarrado o frenado provocado por pinza de freno pegada
G-ORIG-4358,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 41: Rueda delantera trasero derecho recalienta exageradamente tras rodar 10 minutos con olor a pastilla chamuscada
G-ORIG-4359,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 42: El carro tira y se jala fuertemente hacia el lado trasero izquierdo en linea recta sin necesidad de accionar el pedal de frenos
G-ORIG-4360,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 43: Piston del caliper de freno trabado con corrosion interna y guardapolvo roto no libera la presion sobre el disco
G-ORIG-4361,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 44: Pernos pasadores guia de la mordaza totalmente secos sin lubricante impiden el desplazamiento flotante de la pinza
G-ORIG-4362,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 45: Pastilla de freno interna de la rueda delantero derecho gastada hasta el metal mientras la pastilla exterior tiene 60 por ciento de espesor
G-ORIG-4363,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 46: Al suspender el vehiculo la rueda delantero izquierdo se encuentra completamente bloqueada y no gira con fuerza manual
G-ORIG-4364,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 47: Humo y calor radiante saliendo del aro trasero derecho tras conducir en autopista a velocidad constante
G-ORIG-4365,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 48: Disco de freno de la rueda trasero izquierdo presenta coloracion azul violacea y alabeo por friccion continua involuntaria
G-ORIG-4366,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 49: Flexible de freno delantero colapsado internamente no permite el retorno del fluido manteniendo el caliper accionado
G-ORIG-4367,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 50: Aumento en el consumo de gasolina y sensacion de carro amarrado o frenado provocado por pinza de freno pegada
G-ORIG-4368,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,Vehiculo 1: Ruido de chillido metalico agudo o rozamiento chirriante que suena exclusivamente cuando piso el pedal de embrague
G-ORIG-4369,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 2: Al presionar el embrague a fondo para realizar el cambio de marcha aparece un zumbido fuerte que desaparece al soltar el pedal
G-ORIG-4370,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 3: Crapodina o ruleman de empuje sin lubricacion genera vibracion y quejido chirriante al apoyar contra el diafragma de la prensa
G-ORIG-4371,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 4: Pulsacion y temblor perceptible en la planta del pie al momento de desembragar con motor en marcha
G-ORIG-4372,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,"Vehiculo 5: En punto muerto con el pedal suelto el vehiculo no produce ningun ruido, pero al pisar el pedal chilla de inmediato"
G-ORIG-4373,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 6: Rodamiento del collarin agarrotado roza metal con metal contra las puntas del resorte de diafragma del plato
G-ORIG-4374,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 7: Chirrido estridente al mantener el embrague presionado esperando la luz verde del semaforo
G-ORIG-4375,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 8: Collarin hidraulico con pistas con pitting y bolas picadas produce rumor seco solo bajo carga del pedal
G-ORIG-4376,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 9: Zumbido chirriante en la campana de transmision que se corta en el instante en que retiro el pie del pedal de clutch
G-ORIG-4377,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,Vehiculo 10: Ruido de rodamiento desgastado que se activa al accionar el bombin de embrague contra el diafragma
G-ORIG-4378,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 11: Ruido de chillido metalico agudo o rozamiento chirriante que suena exclusivamente cuando piso el pedal de embrague
G-ORIG-4379,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,Vehiculo 12: Al presionar el embrague a fondo para realizar el cambio de marcha aparece un zumbido fuerte que desaparece al soltar el pedal
G-ORIG-4380,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 13: Crapodina o ruleman de empuje sin lubricacion genera vibracion y quejido chirriante al apoyar contra el diafragma de la prensa
G-ORIG-4381,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,Vehiculo 14: Pulsacion y temblor perceptible en la planta del pie al momento de desembragar con motor en marcha
G-ORIG-4382,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,"Vehiculo 15: En punto muerto con el pedal suelto el vehiculo no produce ningun ruido, pero al pisar el pedal chilla de inmediato"
G-ORIG-4383,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 16: Rodamiento del collarin agarrotado roza metal con metal contra las puntas del resorte de diafragma del plato
G-ORIG-4384,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,Vehiculo 17: Chirrido estridente al mantener el embrague presionado esperando la luz verde del semaforo
G-ORIG-4385,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 18: Collarin hidraulico con pistas con pitting y bolas picadas produce rumor seco solo bajo carga del pedal
G-ORIG-4386,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 19: Zumbido chirriante en la campana de transmision que se corta en el instante en que retiro el pie del pedal de clutch
G-ORIG-4387,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 20: Ruido de rodamiento desgastado que se activa al accionar el bombin de embrague contra el diafragma
G-ORIG-4388,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 21: Ruido de chillido metalico agudo o rozamiento chirriante que suena exclusivamente cuando piso el pedal de embrague
G-ORIG-4389,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,Vehiculo 22: Al presionar el embrague a fondo para realizar el cambio de marcha aparece un zumbido fuerte que desaparece al soltar el pedal
G-ORIG-4390,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 23: Crapodina o ruleman de empuje sin lubricacion genera vibracion y quejido chirriante al apoyar contra el diafragma de la prensa
G-ORIG-4391,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 24: Pulsacion y temblor perceptible en la planta del pie al momento de desembragar con motor en marcha
G-ORIG-4392,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,"Vehiculo 25: En punto muerto con el pedal suelto el vehiculo no produce ningun ruido, pero al pisar el pedal chilla de inmediato"
G-ORIG-4393,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 26: Rodamiento del collarin agarrotado roza metal con metal contra las puntas del resorte de diafragma del plato
G-ORIG-4394,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 27: Chirrido estridente al mantener el embrague presionado esperando la luz verde del semaforo
G-ORIG-4395,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 28: Collarin hidraulico con pistas con pitting y bolas picadas produce rumor seco solo bajo carga del pedal
G-ORIG-4396,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 29: Zumbido chirriante en la campana de transmision que se corta en el instante en que retiro el pie del pedal de clutch
G-ORIG-4397,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 30: Ruido de rodamiento desgastado que se activa al accionar el bombin de embrague contra el diafragma
G-ORIG-4398,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 31: Ruido de chillido metalico agudo o rozamiento chirriante que suena exclusivamente cuando piso el pedal de embrague
G-ORIG-4399,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 32: Al presionar el embrague a fondo para realizar el cambio de marcha aparece un zumbido fuerte que desaparece al soltar el pedal
G-ORIG-4400,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 33: Crapodina o ruleman de empuje sin lubricacion genera vibracion y quejido chirriante al apoyar contra el diafragma de la prensa
G-ORIG-4401,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 34: Pulsacion y temblor perceptible en la planta del pie al momento de desembragar con motor en marcha
G-ORIG-4402,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,"Vehiculo 35: En punto muerto con el pedal suelto el vehiculo no produce ningun ruido, pero al pisar el pedal chilla de inmediato"
G-ORIG-4403,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 36: Rodamiento del collarin agarrotado roza metal con metal contra las puntas del resorte de diafragma del plato
G-ORIG-4404,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 37: Chirrido estridente al mantener el embrague presionado esperando la luz verde del semaforo
G-ORIG-4405,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 38: Collarin hidraulico con pistas con pitting y bolas picadas produce rumor seco solo bajo carga del pedal
G-ORIG-4406,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 39: Zumbido chirriante en la campana de transmision que se corta en el instante en que retiro el pie del pedal de clutch
G-ORIG-4407,1,Desgaste en collarin de empuje o crapodina de embrague,1,DEV,Vehiculo 40: Ruido de rodamiento desgastado que se activa al accionar el bombin de embrague contra el diafragma
G-ORIG-4408,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 41: Ruido de chillido metalico agudo o rozamiento chirriante que suena exclusivamente cuando piso el pedal de embrague
G-ORIG-4409,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 42: Al presionar el embrague a fondo para realizar el cambio de marcha aparece un zumbido fuerte que desaparece al soltar el pedal
G-ORIG-4410,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 43: Crapodina o ruleman de empuje sin lubricacion genera vibracion y quejido chirriante al apoyar contra el diafragma de la prensa
G-ORIG-4411,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 44: Pulsacion y temblor perceptible en la planta del pie al momento de desembragar con motor en marcha
G-ORIG-4412,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,"Vehiculo 45: En punto muerto con el pedal suelto el vehiculo no produce ningun ruido, pero al pisar el pedal chilla de inmediato"
G-ORIG-4413,1,Desgaste en collarin de empuje o crapodina de embrague,1,TRAIN,Vehiculo 46: Rodamiento del collarin agarrotado roza metal con metal contra las puntas del resorte de diafragma del plato
