id,sintoma,falla,codigo_falla,sistema,subcomponente,requiere_escaner,prueba_sugerida,codigo_dtc,origen_dato,grupo_origen,estado_revision,validado_mecanico
3166,Revisión técnica: al exigir aceleración a fondo en modo ev se nota que la bomba de agua auxiliar del inversor no circula refrigerante y además con transistor IGBT quemado por sobretemperatura.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-02-00,solo_experimento,NO
3167,Revisión técnica: al exigir aceleración a fondo en modo ev se nota que huele a plástico recalentado en el vano motor de alta tensión y además y disparo de fusible de alta tensión pirotécnico.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-01,solo_experimento,NO
3168,"Mire: El vehículo no avanza y se apaga el indicador ready de repente el auto se queda en neutro, sobre todo con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-00-02,solo_experimento,NO
3169,"En días calurosos al circular, el vehículo no avanza y se apaga el indicador READY, con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-00-02,solo_experimento,NO
3170,"Maestro, la bomba de agua auxiliar del inversor no circula refrigerante al exigir aceleración a fondo en modo ev. Pasa que con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-02-00,solo_experimento,NO
3171,"En días calurosos al circular, la bomba de agua auxiliar del inversor no circula refrigerante, con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-02-00,solo_experimento,NO
3172,Revisión técnica: al exigir aceleración a fondo en modo ev se nota que huele a plástico recalentado en el vano motor de alta tensión y además con código P0A94 en escáner.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-02,solo_experimento,NO
3173,"Maestro, la bomba de agua auxiliar del inversor no circula refrigerante de repente el auto se queda en neutro. Pasa que con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-02-02,solo_experimento,NO
3174,Revisión técnica: al exigir aceleración a fondo en modo ev se nota que huele a plástico recalentado en el vano motor de alta tensión y además y disparo de fusible de alta tensión pirotécnico.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-01,solo_experimento,NO
3175,"Maestro, la bomba de agua auxiliar del inversor no circula refrigerante en días calurosos al circular. Pasa que y disparo de fusible de alta tensión pirotécnico.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-02-01,solo_experimento,NO
3176,"Al probar el auto: al exigir aceleración a fondo en modo ev, huele a plástico recalentado en el vano motor de alta tensión; el cliente indica que con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-02,solo_experimento,NO
3177,"Mire: Huele a plástico recalentado en el vano motor de alta tensión de repente el auto se queda en neutro, sobre todo con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-01-00,solo_experimento,NO
3178,Revisión técnica: de repente el auto se queda en neutro se nota que el vehículo no avanza y se apaga el indicador READY y además con código P0A94 en escáner.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-00-02,solo_experimento,NO
3179,"Maestro, huele a plástico recalentado en el vano motor de alta tensión de repente el auto se queda en neutro. Pasa que y disparo de fusible de alta tensión pirotécnico.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-01-01,solo_experimento,NO
3180,Revisión técnica: en días calurosos al circular se nota que huele a plástico recalentado en el vano motor de alta tensión y además con código P0A94 en escáner.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-01-02,solo_experimento,NO
3181,"De repente el auto se queda en neutro, la bomba de agua auxiliar del inversor no circula refrigerante, con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-02-02,solo_experimento,NO
3182,"Al exigir aceleración a fondo en modo EV, huele a plástico recalentado en el vano motor de alta tensión, con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-02,solo_experimento,NO
3183,"Maestro, el vehículo no avanza y se apaga el indicador READY en días calurosos al circular. Pasa que con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-00-00,solo_experimento,NO
3184,"Maestro, la bomba de agua auxiliar del inversor no circula refrigerante de repente el auto se queda en neutro. Pasa que con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-02-00,solo_experimento,NO
3185,"Al exigir aceleración a fondo en modo EV, huele a plástico recalentado en el vano motor de alta tensión, con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-00,solo_experimento,NO
3186,"Al probar el auto: en días calurosos al circular, huele a plástico recalentado en el vano motor de alta tensión; el cliente indica que con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-01-00,solo_experimento,NO
3187,"Al probar el auto: en días calurosos al circular, el vehículo no avanza y se apaga el indicador READY; el cliente indica que con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-00-02,solo_experimento,NO
3188,"Mire: Huele a plástico recalentado en el vano motor de alta tensión en días calurosos al circular, sobre todo con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-01-00,solo_experimento,NO
3189,"Mire: Huele a plástico recalentado en el vano motor de alta tensión al exigir aceleración a fondo en modo ev, sobre todo y disparo de fusible de alta tensión pirotécnico.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-01,solo_experimento,NO
3190,"Mire: Huele a plástico recalentado en el vano motor de alta tensión de repente el auto se queda en neutro, sobre todo con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-01-02,solo_experimento,NO
3191,"Maestro, la bomba de agua auxiliar del inversor no circula refrigerante de repente el auto se queda en neutro. Pasa que con transistor IGBT quemado por sobretemperatura.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-02-00,solo_experimento,NO
3192,"Maestro, la bomba de agua auxiliar del inversor no circula refrigerante en días calurosos al circular. Pasa que con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-01-02-02,solo_experimento,NO
3193,"Al probar el auto: de repente el auto se queda en neutro, la bomba de agua auxiliar del inversor no circula refrigerante; el cliente indica que y disparo de fusible de alta tensión pirotécnico.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-02-01,solo_experimento,NO
3194,Revisión técnica: de repente el auto se queda en neutro se nota que huele a plástico recalentado en el vano motor de alta tensión y además y disparo de fusible de alta tensión pirotécnico.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-02-01-01,solo_experimento,NO
3195,"Maestro, huele a plástico recalentado en el vano motor de alta tensión al exigir aceleración a fondo en modo ev. Pasa que con código P0A94 en escáner.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-02,solo_experimento,NO
3196,Revisión técnica: al exigir aceleración a fondo en modo ev se nota que la bomba de agua auxiliar del inversor no circula refrigerante y además con código P0A94 en escáner.,Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-02-02,solo_experimento,NO
3197,"Maestro, huele a plástico recalentado en el vano motor de alta tensión al exigir aceleración a fondo en modo ev. Pasa que y disparo de fusible de alta tensión pirotécnico.",Fallo en inversor de corriente IGBT o motor electrico (EV),ELECTRICO_HV_002,Vehículos Eléctricos e Híbridos,Inversor IGBT,SI,Escaneo de códigos de aislamiento de alta tensión y verificación de circulación de refrigerante de inversor,P0A94,sintetico_aumentado,AUG-046-00-01-01,solo_experimento,NO
