id,clase_objetivo,macro_sistema,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L10-0001,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.1431,0.443,FIELD_60,,NO,
F10-L10-0002,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.1899,0.2352,FIELD_60,,NO,
F10-L10-0003,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.2479,0.1971,TRAIN,,NO,
F10-L10-0004,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.2208,0.2477,TRAIN,,NO,
F10-L10-0005,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.2117,0.2147,TRAIN,,NO,
F10-L10-0006,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.1668,0.2099,TRAIN,,NO,
F10-L10-0007,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.1338,0.2733,TRAIN,,NO,
F10-L10-0008,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.2169,0.1606,TRAIN,,NO,
F10-L10-0009,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.1135,0.1942,TRAIN,,NO,
F10-L10-0010,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L1,APROBADO,CONFORME,0.297,0.1906,TEST_100,,NO,
F10-L10-0011,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1072,0.1772,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0012,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1668,0.2013,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0013,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1527,0.1585,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0014,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1232,0.1045,TEST_100,,NO,
F10-L10-0015,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1001,0.173,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0016,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.2077,0.1057,TRAIN,B1422,NO,
F10-L10-0017,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1496,0.2143,TRAIN,,NO,
F10-L10-0018,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1498,0.2633,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0019,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1752,0.2095,TRAIN,,SI,Foco o falla en sistema de refrigeracion de bateria/inversor (EV)
F10-L10-0020,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.146,0.1271,TRAIN,,SI,Falla en sensor de oxigeno o mezcla rica
F10-L10-0021,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1332,0.2587,G1,B1423,NO,
F10-L10-0022,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.1079,0.1513,TRAIN,,NO,
F10-L10-0023,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.0965,0.1033,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0024,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.0954,0.1605,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0025,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,APROBADO,CONFORME,0.129,0.1302,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0026,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.1007,0.1729,G1,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0027,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.1048,0.088,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0028,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.1079,0.1002,TRAIN,,NO,
F10-L10-0029,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.1788,0.0963,TEST_100,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0030,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.1148,0.0858,G1,B1070,NO,
F10-L10-0031,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.0911,0.098,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0032,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.0915,0.0867,TRAIN,B1423,NO,
F10-L10-0033,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.0939,0.0792,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0034,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.0709,0.0953,TRAIN,,NO,
F10-L10-0035,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.1991,0.1668,TRAIN,P0A1F,SI,Foco o falla en sistema de refrigeracion de bateria/inversor (EV)
F10-L10-0036,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.0922,0.1355,TRAIN,,NO,
F10-L10-0037,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.0896,0.0749,TRAIN,,NO,
F10-L10-0038,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.1553,0.1415,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0039,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.147,0.1089,TRAIN,B1422,SI,Falla en termostato o motoventilador de radiador
F10-L10-0040,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,APROBADO,CONFORME,0.069,0.0791,TRAIN,,SI,Falla en termostato o motoventilador de radiador
F10-L10-0041,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2226,0.285,TRAIN,,NO,
F10-L10-0042,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2364,0.326,TRAIN,,NO,
F10-L10-0043,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2686,0.2564,TRAIN,,NO,
F10-L10-0044,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.166,0.2605,TRAIN,,NO,
F10-L10-0045,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1616,0.278,TRAIN,,NO,
F10-L10-0046,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.129,0.1753,TRAIN,,NO,
F10-L10-0047,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1777,0.2523,TRAIN,,NO,
F10-L10-0048,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1954,0.3453,TRAIN,,NO,
F10-L10-0049,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.174,0.1726,TRAIN,,NO,
F10-L10-0050,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1415,0.1735,TRAIN,,NO,
F10-L10-0051,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.2027,0.3145,G2,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0052,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.12,0.2241,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0053,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1897,0.1628,TRAIN,,SI,Fuga parasita de corriente en reposo (consumo nocturno de bateria)
F10-L10-0054,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1216,0.1556,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0055,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1311,0.1492,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L10-0056,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.2077,0.1382,TRAIN,B1300,NO,
F10-L10-0057,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.2523,0.1787,TRAIN,,NO,
F10-L10-0058,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.164,0.1503,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0059,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1571,0.1548,TRAIN,,NO,
F10-L10-0060,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.0952,0.1553,TRAIN,,NO,
F10-L10-0061,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1334,0.1139,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0062,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1182,0.1832,TRAIN,,NO,
F10-L10-0063,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.0977,0.1915,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L10-0064,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1214,0.1617,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0065,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1368,0.2003,TRAIN,,NO,
F10-L10-0066,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1106,0.1208,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0067,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1398,0.1554,TRAIN,,NO,
F10-L10-0068,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1286,0.1026,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0069,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1126,0.1202,TRAIN,B1312,NO,
F10-L10-0070,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1973,0.1841,TRAIN,,NO,
F10-L10-0071,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.0954,0.0963,TRAIN,,NO,
F10-L10-0072,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.3571,0.1092,TRAIN,U0199,SI,Bateria descargada o bornes sulfatados
F10-L10-0073,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.0954,0.0864,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0074,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1399,0.0969,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0075,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1154,0.1165,TRAIN,B1335,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0076,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1344,0.0742,TRAIN,,NO,
F10-L10-0077,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1897,0.1171,TRAIN,,SI,Fuga parasita de corriente en reposo (consumo nocturno de bateria)
F10-L10-0078,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.117,0.1064,TRAIN,,NO,
F10-L10-0079,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1908,0.0706,TRAIN,,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado"
F10-L10-0080,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1464,0.0977,TRAIN,B1228,NO,
F10-L10-0081,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2364,0.2182,TRAIN,,NO,
F10-L10-0082,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1212,0.5669,TRAIN,,NO,
F10-L10-0083,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.3057,0.5008,TRAIN,,NO,
F10-L10-0084,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1503,0.3851,TRAIN,,NO,
F10-L10-0085,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2308,0.2167,TRAIN,,NO,
F10-L10-0086,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1954,0.3751,TRAIN,,NO,
F10-L10-0087,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1238,0.1449,G2,,NO,
F10-L10-0088,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1059,0.1177,TRAIN,,NO,
F10-L10-0089,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.108,0.1652,TRAIN,,NO,
F10-L10-0090,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2236,0.1716,TEST_100,,NO,
F10-L10-0091,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1341,0.1684,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0092,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1503,0.1351,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0093,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.3057,0.2715,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0094,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1701,0.1731,TRAIN,,NO,
F10-L10-0095,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1738,0.0933,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0096,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1104,0.1993,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0097,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1303,0.1938,TRAIN,,NO,
F10-L10-0098,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.188,0.1183,TRAIN,,NO,
F10-L10-0099,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1666,0.2676,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0100,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1716,0.2032,TRAIN,,NO,
F10-L10-0101,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1334,0.1528,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0102,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1781,0.2141,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0103,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.137,0.196,TRAIN,,NO,
F10-L10-0104,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.1346,0.1499,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0105,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L2,APROBADO,CONFORME,0.0874,0.1254,TRAIN,,NO,
F10-L10-0106,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1738,0.0859,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0107,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1208,0.0883,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0108,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1153,0.0824,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0109,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.188,0.134,TRAIN,,NO,
F10-L10-0110,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.182,0.1077,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0111,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.0837,0.0817,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0112,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1871,0.0765,TRAIN,,NO,
F10-L10-0113,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1666,0.0931,TRAIN,,NO,
F10-L10-0114,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1235,0.0559,TRAIN,,NO,
F10-L10-0115,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1208,0.0981,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0116,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.109,0.1071,TRAIN,,NO,
F10-L10-0117,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1136,0.1355,TRAIN,,NO,
F10-L10-0118,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.1861,0.0811,TRAIN,,NO,
F10-L10-0119,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.0859,0.0719,TEST_100,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0120,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,L3,APROBADO,CONFORME,0.0946,0.0719,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0121,Elevalunas electrico o guaya de alzacristales rota o trabada,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2621,0.2935,TRAIN,,NO,
F10-L10-0122,Elevalunas electrico o guaya de alzacristales rota o trabada,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.2409,0.3081,TRAIN,,NO,
F10-L10-0123,Elevalunas electrico o guaya de alzacristales rota o trabada,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.3707,0.2133,TRAIN,,NO,
F10-L10-0124,Elevalunas electrico o guaya de alzacristales rota o trabada,CARROCERIA_NEUMATICA,L1,APROBADO,CONFORME,0.1595,0.235,TRAIN,,NO,
